product,year,variable,value,units
"Fruit, tropical fresh nes",1961,production_quantity,5.162892,megatonnes
"Fruit, tropical fresh nes",1962,production_quantity,5.285879,megatonnes
"Fruit, tropical fresh nes",1963,production_quantity,5.349137000000001,megatonnes
"Fruit, tropical fresh nes",1964,production_quantity,5.400098000000001,megatonnes
"Fruit, tropical fresh nes",1965,production_quantity,5.565656,megatonnes
"Fruit, tropical fresh nes",1966,production_quantity,5.662651,megatonnes
"Fruit, tropical fresh nes",1967,production_quantity,5.873069999999999,megatonnes
"Fruit, tropical fresh nes",1968,production_quantity,5.876059,megatonnes
"Fruit, tropical fresh nes",1969,production_quantity,5.9217,megatonnes
"Fruit, tropical fresh nes",1970,production_quantity,5.985279,megatonnes
"Fruit, tropical fresh nes",1971,production_quantity,6.142367,megatonnes
"Fruit, tropical fresh nes",1972,production_quantity,6.259306,megatonnes
"Fruit, tropical fresh nes",1973,production_quantity,6.558296,megatonnes
"Fruit, tropical fresh nes",1974,production_quantity,6.8482970000000005,megatonnes
"Fruit, tropical fresh nes",1975,production_quantity,6.878011,megatonnes
"Fruit, tropical fresh nes",1976,production_quantity,7.011267999999999,megatonnes
"Fruit, tropical fresh nes",1977,production_quantity,7.116557000000001,megatonnes
"Fruit, tropical fresh nes",1978,production_quantity,7.512955000000001,megatonnes
"Fruit, tropical fresh nes",1979,production_quantity,7.559133999999999,megatonnes
"Fruit, tropical fresh nes",1980,production_quantity,8.339863000000001,megatonnes
"Fruit, tropical fresh nes",1981,production_quantity,8.562414,megatonnes
"Fruit, tropical fresh nes",1982,production_quantity,9.424004,megatonnes
"Fruit, tropical fresh nes",1983,production_quantity,9.547671000000001,megatonnes
"Fruit, tropical fresh nes",1984,production_quantity,10.531063,megatonnes
"Fruit, tropical fresh nes",1985,production_quantity,10.608371,megatonnes
"Fruit, tropical fresh nes",1986,production_quantity,11.42653,megatonnes
"Fruit, tropical fresh nes",1987,production_quantity,11.332863,megatonnes
"Fruit, tropical fresh nes",1988,production_quantity,11.256591,megatonnes
"Fruit, tropical fresh nes",1989,production_quantity,11.839066,megatonnes
"Fruit, tropical fresh nes",1990,production_quantity,11.580525,megatonnes
"Fruit, tropical fresh nes",1991,production_quantity,11.89742,megatonnes
"Fruit, tropical fresh nes",1992,production_quantity,11.683811,megatonnes
"Fruit, tropical fresh nes",1993,production_quantity,11.807861,megatonnes
"Fruit, tropical fresh nes",1994,production_quantity,12.621602000000001,megatonnes
"Fruit, tropical fresh nes",1995,production_quantity,13.727185999999998,megatonnes
"Fruit, tropical fresh nes",1996,production_quantity,15.028878,megatonnes
"Fruit, tropical fresh nes",1997,production_quantity,12.699536,megatonnes
"Fruit, tropical fresh nes",1998,production_quantity,12.361725,megatonnes
"Fruit, tropical fresh nes",1999,production_quantity,12.734624,megatonnes
"Fruit, tropical fresh nes",2000,production_quantity,14.629364,megatonnes
"Fruit, tropical fresh nes",2001,production_quantity,15.121217999999999,megatonnes
"Fruit, tropical fresh nes",2002,production_quantity,16.474209,megatonnes
"Fruit, tropical fresh nes",2003,production_quantity,17.541868,megatonnes
"Fruit, tropical fresh nes",2004,production_quantity,18.638815,megatonnes
"Fruit, tropical fresh nes",2005,production_quantity,18.332498,megatonnes
"Fruit, tropical fresh nes",2006,production_quantity,18.366503,megatonnes
"Fruit, tropical fresh nes",2007,production_quantity,19.032876,megatonnes
"Fruit, tropical fresh nes",2008,production_quantity,19.128072,megatonnes
"Fruit, tropical fresh nes",2009,production_quantity,20.238989,megatonnes
"Fruit, tropical fresh nes",2010,production_quantity,20.228158999999998,megatonnes
"Fruit, tropical fresh nes",2011,production_quantity,20.866615,megatonnes
"Fruit, tropical fresh nes",2012,production_quantity,22.566520999999998,megatonnes
"Fruit, tropical fresh nes",2013,production_quantity,23.293423999999998,megatonnes
"Fruit, tropical fresh nes",2014,production_quantity,23.8467,megatonnes
"Fruit, tropical fresh nes",2015,production_quantity,23.728405,megatonnes
"Fruit, tropical fresh nes",2016,production_quantity,23.77081,megatonnes
"Fruit, tropical fresh nes",2017,production_quantity,23.430371,megatonnes
"Fruit, tropical fresh nes",2018,production_quantity,23.874678,megatonnes
Garlic,1961,production_quantity,4.300697,megatonnes
Garlic,1962,production_quantity,3.5386580000000003,megatonnes
Garlic,1963,production_quantity,3.362227,megatonnes
Garlic,1964,production_quantity,3.0720959999999997,megatonnes
Garlic,1965,production_quantity,3.165652,megatonnes
Garlic,1966,production_quantity,3.256723,megatonnes
Garlic,1967,production_quantity,3.292667,megatonnes
Garlic,1968,production_quantity,3.397097,megatonnes
Garlic,1969,production_quantity,3.591803,megatonnes
Garlic,1970,production_quantity,2.854876,megatonnes
Garlic,1971,production_quantity,3.152144,megatonnes
Garlic,1972,production_quantity,2.98068,megatonnes
Garlic,1973,production_quantity,3.4730309999999998,megatonnes
Garlic,1974,production_quantity,3.5453879999999995,megatonnes
Garlic,1975,production_quantity,3.553727,megatonnes
Garlic,1976,production_quantity,3.542962,megatonnes
Garlic,1977,production_quantity,3.8536949999999996,megatonnes
Garlic,1978,production_quantity,3.995082,megatonnes
Garlic,1979,production_quantity,4.410611,megatonnes
Garlic,1980,production_quantity,4.251797,megatonnes
Garlic,1981,production_quantity,4.426568,megatonnes
Garlic,1982,production_quantity,4.762594,megatonnes
Garlic,1983,production_quantity,5.087562999999999,megatonnes
Garlic,1984,production_quantity,5.179696,megatonnes
Garlic,1985,production_quantity,5.086919,megatonnes
Garlic,1986,production_quantity,5.367794,megatonnes
Garlic,1987,production_quantity,5.7806809999999995,megatonnes
Garlic,1988,production_quantity,5.823597,megatonnes
Garlic,1989,production_quantity,5.9953970000000005,megatonnes
Garlic,1990,production_quantity,6.463996,megatonnes
Garlic,1991,production_quantity,7.142177,megatonnes
Garlic,1992,production_quantity,7.421530000000001,megatonnes
Garlic,1993,production_quantity,7.493780999999999,megatonnes
Garlic,1994,production_quantity,7.681235000000001,megatonnes
Garlic,1995,production_quantity,8.44792,megatonnes
Garlic,1996,production_quantity,8.960942,megatonnes
Garlic,1997,production_quantity,8.926717,megatonnes
Garlic,1998,production_quantity,9.12381,megatonnes
Garlic,1999,production_quantity,9.67954,megatonnes
Garlic,2000,production_quantity,11.067406,megatonnes
Garlic,2001,production_quantity,11.457854,megatonnes
Garlic,2002,production_quantity,12.550172,megatonnes
Garlic,2003,production_quantity,13.673028,megatonnes
Garlic,2004,production_quantity,14.455689999999999,megatonnes
Garlic,2005,production_quantity,15.050684,megatonnes
Garlic,2006,production_quantity,15.318223000000001,megatonnes
Garlic,2007,production_quantity,20.111325,megatonnes
Garlic,2008,production_quantity,22.780753,megatonnes
Garlic,2009,production_quantity,22.072428,megatonnes
Garlic,2010,production_quantity,22.574817000000003,megatonnes
Garlic,2011,production_quantity,23.087092000000002,megatonnes
Garlic,2012,production_quantity,23.407011999999998,megatonnes
Garlic,2013,production_quantity,24.248778,megatonnes
Garlic,2014,production_quantity,25.00682,megatonnes
Garlic,2015,production_quantity,26.69265,megatonnes
Garlic,2016,production_quantity,26.821718,megatonnes
Garlic,2017,production_quantity,27.648023,megatonnes
Garlic,2018,production_quantity,28.49413,megatonnes
Ginger,1961,production_quantity,0.060360000000000004,megatonnes
Ginger,1962,production_quantity,0.071549,megatonnes
Ginger,1963,production_quantity,0.074672,megatonnes
Ginger,1964,production_quantity,0.07520800000000001,megatonnes
Ginger,1965,production_quantity,0.08228300000000001,megatonnes
Ginger,1966,production_quantity,0.083213,megatonnes
Ginger,1967,production_quantity,0.084287,megatonnes
Ginger,1968,production_quantity,0.087505,megatonnes
Ginger,1969,production_quantity,0.101391,megatonnes
Ginger,1970,production_quantity,0.114175,megatonnes
Ginger,1971,production_quantity,0.110827,megatonnes
Ginger,1972,production_quantity,0.11588399999999999,megatonnes
Ginger,1973,production_quantity,0.125801,megatonnes
Ginger,1974,production_quantity,0.127,megatonnes
Ginger,1975,production_quantity,0.147213,megatonnes
Ginger,1976,production_quantity,0.14978,megatonnes
Ginger,1977,production_quantity,0.195127,megatonnes
Ginger,1978,production_quantity,0.275129,megatonnes
Ginger,1979,production_quantity,0.288353,megatonnes
Ginger,1980,production_quantity,0.24631599999999998,megatonnes
Ginger,1981,production_quantity,0.295111,megatonnes
Ginger,1982,production_quantity,0.303268,megatonnes
Ginger,1983,production_quantity,0.336123,megatonnes
Ginger,1984,production_quantity,0.35562699999999997,megatonnes
Ginger,1985,production_quantity,0.390259,megatonnes
Ginger,1986,production_quantity,0.41415100000000005,megatonnes
Ginger,1987,production_quantity,0.41513100000000003,megatonnes
Ginger,1988,production_quantity,0.449417,megatonnes
Ginger,1989,production_quantity,0.457452,megatonnes
Ginger,1990,production_quantity,0.519227,megatonnes
Ginger,1991,production_quantity,0.6098939999999999,megatonnes
Ginger,1992,production_quantity,0.6561020000000001,megatonnes
Ginger,1993,production_quantity,0.671964,megatonnes
Ginger,1994,production_quantity,0.686951,megatonnes
Ginger,1995,production_quantity,0.7627520000000001,megatonnes
Ginger,1996,production_quantity,0.857721,megatonnes
Ginger,1997,production_quantity,0.906852,megatonnes
Ginger,1998,production_quantity,0.9916870000000001,megatonnes
Ginger,1999,production_quantity,1.035879,megatonnes
Ginger,2000,production_quantity,1.046326,megatonnes
Ginger,2001,production_quantity,1.14078,megatonnes
Ginger,2002,production_quantity,1.216448,megatonnes
Ginger,2003,production_quantity,1.274656,megatonnes
Ginger,2004,production_quantity,1.256777,megatonnes
Ginger,2005,production_quantity,1.3936520000000001,megatonnes
Ginger,2006,production_quantity,1.499212,megatonnes
Ginger,2007,production_quantity,1.6090790000000001,megatonnes
Ginger,2008,production_quantity,1.624391,megatonnes
Ginger,2009,production_quantity,1.670252,megatonnes
Ginger,2010,production_quantity,1.718503,megatonnes
Ginger,2011,production_quantity,2.365017,megatonnes
Ginger,2012,production_quantity,2.461623,megatonnes
Ginger,2013,production_quantity,2.442095,megatonnes
Ginger,2014,production_quantity,2.278261,megatonnes
Ginger,2015,production_quantity,2.6035310000000003,megatonnes
Ginger,2016,production_quantity,3.18546,megatonnes
Ginger,2017,production_quantity,2.937999,megatonnes
Ginger,2018,production_quantity,2.785574,megatonnes
Gooseberries,1961,production_quantity,0.15317999999999998,megatonnes
Gooseberries,1962,production_quantity,0.145991,megatonnes
Gooseberries,1963,production_quantity,0.167034,megatonnes
Gooseberries,1964,production_quantity,0.158626,megatonnes
Gooseberries,1965,production_quantity,0.152788,megatonnes
Gooseberries,1966,production_quantity,0.142924,megatonnes
Gooseberries,1967,production_quantity,0.128847,megatonnes
Gooseberries,1968,production_quantity,0.155856,megatonnes
Gooseberries,1969,production_quantity,0.153658,megatonnes
Gooseberries,1970,production_quantity,0.18155,megatonnes
Gooseberries,1971,production_quantity,0.180748,megatonnes
Gooseberries,1972,production_quantity,0.185351,megatonnes
Gooseberries,1973,production_quantity,0.177101,megatonnes
Gooseberries,1974,production_quantity,0.195268,megatonnes
Gooseberries,1975,production_quantity,0.18184,megatonnes
Gooseberries,1976,production_quantity,0.187192,megatonnes
Gooseberries,1977,production_quantity,0.16317,megatonnes
Gooseberries,1978,production_quantity,0.200355,megatonnes
Gooseberries,1979,production_quantity,0.210745,megatonnes
Gooseberries,1980,production_quantity,0.22087199999999999,megatonnes
Gooseberries,1981,production_quantity,0.213403,megatonnes
Gooseberries,1982,production_quantity,0.21489299999999997,megatonnes
Gooseberries,1983,production_quantity,0.224539,megatonnes
Gooseberries,1984,production_quantity,0.234483,megatonnes
Gooseberries,1985,production_quantity,0.23073200000000002,megatonnes
Gooseberries,1986,production_quantity,0.2399,megatonnes
Gooseberries,1987,production_quantity,0.247614,megatonnes
Gooseberries,1988,production_quantity,0.251906,megatonnes
Gooseberries,1989,production_quantity,0.246881,megatonnes
Gooseberries,1990,production_quantity,0.19859000000000002,megatonnes
Gooseberries,1991,production_quantity,0.193721,megatonnes
Gooseberries,1992,production_quantity,0.186678,megatonnes
Gooseberries,1993,production_quantity,0.19103,megatonnes
Gooseberries,1994,production_quantity,0.179252,megatonnes
Gooseberries,1995,production_quantity,0.18347,megatonnes
Gooseberries,1996,production_quantity,0.18241,megatonnes
Gooseberries,1997,production_quantity,0.167491,megatonnes
Gooseberries,1998,production_quantity,0.17463499999999998,megatonnes
Gooseberries,1999,production_quantity,0.18324300000000002,megatonnes
Gooseberries,2000,production_quantity,0.19234400000000001,megatonnes
Gooseberries,2001,production_quantity,0.192518,megatonnes
Gooseberries,2002,production_quantity,0.165218,megatonnes
Gooseberries,2003,production_quantity,0.172184,megatonnes
Gooseberries,2004,production_quantity,0.18295899999999998,megatonnes
Gooseberries,2005,production_quantity,0.181755,megatonnes
Gooseberries,2006,production_quantity,0.180314,megatonnes
Gooseberries,2007,production_quantity,0.179756,megatonnes
Gooseberries,2008,production_quantity,0.167046,megatonnes
Gooseberries,2009,production_quantity,0.16838499999999998,megatonnes
Gooseberries,2010,production_quantity,0.159958,megatonnes
Gooseberries,2011,production_quantity,0.167509,megatonnes
Gooseberries,2012,production_quantity,0.167715,megatonnes
Gooseberries,2013,production_quantity,0.170629,megatonnes
Gooseberries,2014,production_quantity,0.173771,megatonnes
Gooseberries,2015,production_quantity,0.167754,megatonnes
Gooseberries,2016,production_quantity,0.17006300000000002,megatonnes
Gooseberries,2017,production_quantity,0.16100699999999998,megatonnes
Gooseberries,2018,production_quantity,0.176362,megatonnes
"Grain, mixed",1961,production_quantity,5.983643,megatonnes
"Grain, mixed",1962,production_quantity,6.5814449999999995,megatonnes
"Grain, mixed",1963,production_quantity,6.571532,megatonnes
"Grain, mixed",1964,production_quantity,6.5522279999999995,megatonnes
"Grain, mixed",1965,production_quantity,6.301321,megatonnes
"Grain, mixed",1966,production_quantity,5.9970300000000005,megatonnes
"Grain, mixed",1967,production_quantity,6.167127,megatonnes
"Grain, mixed",1968,production_quantity,6.297983,megatonnes
"Grain, mixed",1969,production_quantity,6.323133,megatonnes
"Grain, mixed",1970,production_quantity,6.120378,megatonnes
"Grain, mixed",1971,production_quantity,6.727411999999999,megatonnes
"Grain, mixed",1972,production_quantity,6.703897,megatonnes
"Grain, mixed",1973,production_quantity,6.560903,megatonnes
"Grain, mixed",1974,production_quantity,6.3972489999999995,megatonnes
"Grain, mixed",1975,production_quantity,6.119545,megatonnes
"Grain, mixed",1976,production_quantity,5.461742,megatonnes
"Grain, mixed",1977,production_quantity,5.548071,megatonnes
"Grain, mixed",1978,production_quantity,5.722787,megatonnes
"Grain, mixed",1979,production_quantity,5.4273370000000005,megatonnes
"Grain, mixed",1980,production_quantity,5.25765,megatonnes
"Grain, mixed",1981,production_quantity,5.5817440000000005,megatonnes
"Grain, mixed",1982,production_quantity,6.129214,megatonnes
"Grain, mixed",1983,production_quantity,4.990024,megatonnes
"Grain, mixed",1984,production_quantity,5.5589830000000005,megatonnes
"Grain, mixed",1985,production_quantity,5.67009,megatonnes
