product,year,variable,harvested_t,units,area_harvested_ha,yield_t_per_ha
"Fruit, fresh nes",1991,production_quantity,13.914137,megatonnes,2276302.0,6.112605884456456
Cotton lint,1980,production_quantity,13.90505,megatonnes,,
"Pumpkins, squash and gourds",1995,production_quantity,13.904421,megatonnes,1114768.0,12.472927999368478
"Fruit, citrus nes",2018,production_quantity,13.898418,megatonnes,1393990.0,9.970242254248596
Cotton lint,1979,production_quantity,13.888659,megatonnes,,
Plantains and others,1963,production_quantity,13.879385999999998,megatonnes,2586157.0,5.366799463450981
Yams,1968,production_quantity,13.871164000000002,megatonnes,1814009.0,7.646689735276948
Plantains and others,1962,production_quantity,13.845492000000002,megatonnes,2576732.0,5.373275916936648
Palm kernels,2012,production_quantity,13.842732,megatonnes,,
Rye,2017,production_quantity,13.817723999999998,megatonnes,4485029.0,3.080854995586427
Oil palm fruit,1965,production_quantity,13.791506,megatonnes,3617385.0,3.8125623896820495
Rye,2015,production_quantity,13.755849,megatonnes,4693267.0,2.9309751607995027
"Beans, green",2004,production_quantity,13.752535,megatonnes,1407048.0,9.774034005947202
Triticale,2010,production_quantity,13.740409,megatonnes,4003723.0,3.431908001627485
"Tangerines, mandarins, clementines, satsumas",1991,production_quantity,13.735109,megatonnes,1391121.0,9.873410724156992
"Fruit, tropical fresh nes",1995,production_quantity,13.727185999999998,megatonnes,1768161.0,7.763538501301634
"Beans, dry",1980,production_quantity,13.711771,megatonnes,25505767.0,0.5375949290213464
"Fruit, citrus nes",2017,production_quantity,13.704489,megatonnes,1394755.0,9.825732117827146
Oil palm fruit,1966,production_quantity,13.691499,megatonnes,3523670.0,3.885579239826658
Plantains and others,1965,production_quantity,13.679255,megatonnes,2433984.0,5.62010884212879
Garlic,2003,production_quantity,13.673028,megatonnes,1134678.0,12.050139334683497
Carrots and turnips,1990,production_quantity,13.665672,megatonnes,623886.0,21.90411709831604
"Fruit, citrus nes",2016,production_quantity,13.664359,megatonnes,1401720.0,9.748279970322175
"Fruit, fresh nes",1987,production_quantity,13.660965,megatonnes,2060723.0,6.629209748229141
Sunflower seed,1980,production_quantity,13.656326000000002,megatonnes,12425559.0,1.099051237855778
Triticale,2012,production_quantity,13.651765,megatonnes,3639375.0,3.7511289713206253
"Fruit, fresh nes",1986,production_quantity,13.640773,megatonnes,2056745.0,6.632214008056419
"Fruit, fresh nes",1989,production_quantity,13.63948,megatonnes,2121940.0,6.4278349057937545
Oil palm fruit,1961,production_quantity,13.63625,megatonnes,3621037.0,3.765841111261774
"Melons, other (inc.cantaloupes)",1985,production_quantity,13.62028,megatonnes,877299.0,15.525242819152878
Chick peas,2014,production_quantity,13.612809,megatonnes,13780525.0,0.9878294912566828
Oil palm fruit,1964,production_quantity,13.589323,megatonnes,3540825.0,3.8378973826721174
Oil palm fruit,1963,production_quantity,13.579681,megatonnes,3517630.0,3.8604631527477307
"Fruit, fresh nes",1990,production_quantity,13.578207999999998,megatonnes,2145859.0,6.327632896662827
Carrots and turnips,1989,production_quantity,13.568825,megatonnes,636492.0,21.318139112510448
Triticale,2011,production_quantity,13.556994,megatonnes,3847771.0,3.5233370177175303
"Beans, dry",1978,production_quantity,13.554877,megatonnes,24419793.0,0.5550774734249385
"Melons, other (inc.cantaloupes)",1990,production_quantity,13.552106,megatonnes,893391.0,15.169288698901154
"Peas, dry",2018,production_quantity,13.534166,megatonnes,7878051.0,1.7179586676958551
Lemons and limes,2006,production_quantity,13.498949,megatonnes,984031.0,13.718011932550905
Pineapples,1997,production_quantity,13.481654,megatonnes,647907.0,20.80800793941106
Pears,1996,production_quantity,13.456613,megatonnes,1496356.0,8.99292213884931
"Rubber, natural",2016,production_quantity,13.44919,megatonnes,11593390.0,1.1600739731864451
Cotton lint,1972,production_quantity,13.421986,megatonnes,,
"Beans, dry",1975,production_quantity,13.412679,megatonnes,24424462.0,0.5491494142225118
"Peas, dry",1992,production_quantity,13.411910999999998,megatonnes,7168575.0,1.8709312520270762
Pineapples,1998,production_quantity,13.39239,megatonnes,648925.0,20.637808683592095
Rye,2016,production_quantity,13.386551,megatonnes,4487480.0,2.9830887268578357
Spinach,2004,production_quantity,13.355351,megatonnes,774095.0,17.25285785336425
Palm kernels,2011,production_quantity,13.347125,megatonnes,,
Cucumbers and gherkins,1979,production_quantity,13.333664,megatonnes,1057498.0,12.608689567261592
Triticale,2005,production_quantity,13.312835,megatonnes,3827330.0,3.478360893886861
Peaches and nectarines,1999,production_quantity,13.312546,megatonnes,1278385.0,10.413565553413095
Sunflower seed,1978,production_quantity,13.303451999999998,megatonnes,11825800.0,1.1249515466184103
Papayas,2018,production_quantity,13.29032,megatonnes,1015498.0,13.087490078759387
Pineapples,1993,production_quantity,13.288939,megatonnes,619816.0,21.44013545955574
Cereals nes,2017,production_quantity,13.286370000000002,megatonnes,5932475.0,2.2395998297506523
Peaches and nectarines,2000,production_quantity,13.281535,megatonnes,1274478.0,10.421156740249733
Carrots and turnips,1988,production_quantity,13.274988,megatonnes,619681.0,21.422293083054022
Lettuce and chicory,1993,production_quantity,13.252335999999998,megatonnes,620264.0,21.365637857428446
"Rubber, natural",2014,production_quantity,13.248016,megatonnes,11102440.0,1.1932526543714714
Oil palm fruit,1962,production_quantity,13.245466,megatonnes,3422412.0,3.8702137556787437
Pineapples,1995,production_quantity,13.245105,megatonnes,664759.0,19.924671948781437
"Beans, dry",1977,production_quantity,13.242206,megatonnes,24306124.0,0.5448094480222351
Cotton lint,1978,production_quantity,13.228862,megatonnes,,
"Fruit, fresh nes",1988,production_quantity,13.215087,megatonnes,2076380.0,6.364483861335594
"Rubber, natural",2015,production_quantity,13.206309,megatonnes,11343107.0,1.1642585228191888
Chick peas,2013,production_quantity,13.200601,megatonnes,12511160.0,1.0551060812906237
"Peas, dry",1964,production_quantity,13.197241,megatonnes,13197393.0,0.9999884825737931
"Mangoes, mangosteens, guavas",1978,production_quantity,13.195034,megatonnes,1549167.0,8.517502632059681
Yams,1974,production_quantity,13.1828,megatonnes,1511480.0,8.721782623653638
"Melons, other (inc.cantaloupes)",1989,production_quantity,13.161423,megatonnes,894561.0,14.71271718753668
"Peas, green",2005,production_quantity,13.158343,megatonnes,1848387.0,7.118824683359058
Oil palm fruit,1967,production_quantity,13.145568,megatonnes,3081995.0,4.265278821023395
Yams,1967,production_quantity,13.135360999999998,megatonnes,1477219.0,8.891952378083412
"Mangoes, mangosteens, guavas",1977,production_quantity,13.133631,megatonnes,1542563.0,8.514161820295184
Pineapples,1994,production_quantity,13.127195,megatonnes,635575.0,20.654045549305746
"Pumpkins, squash and gourds",1994,production_quantity,13.123803,megatonnes,1086272.0,12.081507209980558
"Fruit, citrus nes",2015,production_quantity,13.123118,megatonnes,1373876.0,9.551894057396737
Carrots and turnips,1987,production_quantity,13.118209,megatonnes,600732.0,21.83704047728438
Rye,2011,production_quantity,13.104423,megatonnes,5132615.0,2.5531669529080205
"Tangerines, mandarins, clementines, satsumas",1989,production_quantity,13.05685,megatonnes,1252162.0,10.427444691661302
Cereals nes,2018,production_quantity,13.050709,megatonnes,6006720.0,2.1726847597357626
Pineapples,1996,production_quantity,13.047494,megatonnes,645532.0,20.212001883717615
"Mangoes, mangosteens, guavas",1976,production_quantity,13.037744,megatonnes,1550194.0,8.410395086034393
"Beans, dry",1973,production_quantity,13.037173,megatonnes,23905191.0,0.5453699575125754
"Pumpkins, squash and gourds",1993,production_quantity,13.00746,megatonnes,1052301.0,12.36096896230261
"Rubber, natural",2013,production_quantity,13.005459,megatonnes,10655277.0,1.220565077754431
"Chillies and peppers, green",1994,production_quantity,12.976928,megatonnes,1235160.0,10.506272871530815
Papayas,2017,production_quantity,12.971418,megatonnes,447829.0,28.965113916249283
Papayas,2016,production_quantity,12.957876,megatonnes,451481.0,28.70082240448657
Yams,1986,production_quantity,12.957125,megatonnes,1882531.0,6.882821584345756
"Mangoes, mangosteens, guavas",1974,production_quantity,12.857871,megatonnes,1476386.0,8.7090171540505
"Oil, palm",1992,production_quantity,12.857624,megatonnes,,
"Beans, green",2003,production_quantity,12.847005,megatonnes,1436500.0,8.943268360598678
"Fruit, citrus nes",2014,production_quantity,12.826462,megatonnes,1358286.0,9.443123171408672
Yams,1987,production_quantity,12.812205,megatonnes,1767430.0,7.249059368687869
Olives,1991,production_quantity,12.811899,megatonnes,7432408.0,1.7237884411081845
Triticale,2018,production_quantity,12.802592,megatonnes,3809192.0,3.36097314076056
"Fruit, citrus nes",2012,production_quantity,12.776309,megatonnes,1366952.0,9.346567399586817
"Mangoes, mangosteens, guavas",1975,production_quantity,12.768218,megatonnes,1500484.0,8.509399633718187
Papayas,2014,production_quantity,12.765039,megatonnes,423848.0,30.117020724410636
Cotton lint,1971,production_quantity,12.762755,megatonnes,,
Cucumbers and gherkins,1980,production_quantity,12.758185,megatonnes,1055605.0,12.086135438918914
"Beans, dry",1974,production_quantity,12.753197,megatonnes,23887691.0,0.5338815291942616
"Fruit, tropical fresh nes",1999,production_quantity,12.734624,megatonnes,1724839.0,7.383079812086809
"Beans, dry",1979,production_quantity,12.731407,megatonnes,23106790.0,0.5509812050916635
Plantains and others,1961,production_quantity,12.723298,megatonnes,2435673.0,5.223729950613239
"Fruit, citrus nes",2013,production_quantity,12.712143,megatonnes,1376825.0,9.232940279265701
Lettuce and chicory,1992,production_quantity,12.70062,megatonnes,577524.0,21.991501651879403
"Fruit, tropical fresh nes",1997,production_quantity,12.699536,megatonnes,1763826.0,7.199993650167307
Yams,1973,production_quantity,12.670354,megatonnes,1765585.0,7.176292277063976
Cauliflowers and broccoli,1995,production_quantity,12.663975,megatonnes,716857.0,17.665971037459354
"Rubber, natural",2012,production_quantity,12.663063,megatonnes,10310932.0,1.228120115620974
"Peas, green",2004,production_quantity,12.651109,megatonnes,1744299.0,7.252832799881213
Rye,2006,production_quantity,12.650614,megatonnes,5821665.0,2.17302335328467
"Beans, dry",1970,production_quantity,12.629727,megatonnes,23341468.0,0.5410853764638968
"Fruit, tropical fresh nes",1994,production_quantity,12.621602,megatonnes,1726916.0,7.308752712928713
Plums and sloes,2018,production_quantity,12.608678,megatonnes,2649039.0,4.759717769349564
Carrots and turnips,1986,production_quantity,12.599358,megatonnes,585801.0,21.5079148038327
"Beans, dry",1971,production_quantity,12.596557,megatonnes,23271032.0,0.5412977387509071
Yams,1976,production_quantity,12.551371,megatonnes,1507224.0,8.32747554444462
Garlic,2002,production_quantity,12.550172,megatonnes,1108241.0,11.324406875399845
"Tangerines, mandarins, clementines, satsumas",1990,production_quantity,12.542391,megatonnes,1305089.0,9.610372166189432
Spinach,2003,production_quantity,12.541825,megatonnes,791242.0,15.85080797025436
"Beans, dry",1967,production_quantity,12.490784,megatonnes,23925421.0,0.5220716492303312
"Mangoes, mangosteens, guavas",1972,production_quantity,12.488714,megatonnes,1428690.0,8.741374265935928
Pineapples,1992,production_quantity,12.477317,megatonnes,600941.0,20.76296508309468
Carrots and turnips,1984,production_quantity,12.476661,megatonnes,573196.0,21.76683193881325
Pears,1995,production_quantity,12.473934,megatonnes,1418078.0,8.796366631454687
Rapeseed,1981,production_quantity,12.465066,megatonnes,12036543.0,1.0356018335164838
Cotton lint,1965,production_quantity,12.421155,megatonnes,,
"Fruit, citrus nes",2010,production_quantity,12.417727,megatonnes,1344451.0,9.236280831357929
Papayas,2013,production_quantity,12.410826,megatonnes,422794.0,29.354309663807907
"Peas, green",2001,production_quantity,12.408648,megatonnes,1628872.0,7.617939285591501
Cotton lint,1975,production_quantity,12.395442,megatonnes,,
"Peas, green",2003,production_quantity,12.394727,megatonnes,1753522.0,7.068475331361682
Lemons and limes,2003,production_quantity,12.392015,megatonnes,816262.0,15.181418466129747
"Peas, dry",1998,production_quantity,12.389765,megatonnes,6517124.0,1.9011092929948854
Yams,1984,production_quantity,12.385429,megatonnes,1788363.0,6.925567683965728
"Peas, dry",1985,production_quantity,12.380646,megatonnes,8983200.0,1.3781999732834624
"Fruit, tropical fresh nes",1998,production_quantity,12.361725,megatonnes,1765436.0,7.002080505892029
Sunflower seed,1973,production_quantity,12.355919,megatonnes,9793608.0,1.2616309535770678
Yams,1972,production_quantity,12.350979,megatonnes,1726439.0,7.154019921931791
"Mangoes, mangosteens, guavas",1973,production_quantity,12.346135,megatonnes,1429137.0,8.63887436963706
Lemons and limes,2005,production_quantity,12.345508,megatonnes,761510.0,16.211879029822327
"Peas, dry",1991,production_quantity,12.342228,megatonnes,8042187.0,1.5346855277053368
"Beans, dry",1976,production_quantity,12.327437,megatonnes,23319721.0,0.5286271220826355
"Beans, dry",1972,production_quantity,12.319681,megatonnes,22789341.0,0.5405896116083392
Sunflower seed,1977,production_quantity,12.317522,megatonnes,10301289.0,1.1957262824099004
"Fruit, fresh nes",1985,production_quantity,12.313014,megatonnes,1880054.0,6.549287414084914
Cucumbers and gherkins,1977,production_quantity,12.304158,megatonnes,972703.0,12.64945003767851
Yams,1982,production_quantity,12.299201,megatonnes,1848741.0,6.6527442189035675
Lemons and limes,2004,production_quantity,12.292481,megatonnes,835927.0,14.705208708415926
Cotton lint,1968,production_quantity,12.282863,megatonnes,,
"Fruit, fresh nes",1984,production_quantity,12.278314,megatonnes,1533508.0,8.006684021211496
"Fruit, citrus nes",2009,production_quantity,12.233449,megatonnes,1322796.0,9.248175077638578
"Chillies and peppers, green",1993,production_quantity,12.226565,megatonnes,1206275.0,10.135802366790326
Yams,1977,production_quantity,12.21511,megatonnes,1415967.0,8.626691158762881
Cauliflowers and broccoli,1994,production_quantity,12.203658,megatonnes,709718.0,17.19508029949924
"Peas, green",2000,production_quantity,12.186833,megatonnes,1568205.0,7.771198918508741
"Mangoes, mangosteens, guavas",1968,production_quantity,12.167465,megatonnes,1397683.0,8.705453954866734
Palm kernels,2010,production_quantity,12.163569,megatonnes,,
Papayas,2015,production_quantity,12.163269,megatonnes,410484.0,29.631530096179144
"Mangoes, mangosteens, guavas",1971,production_quantity,12.161028,megatonnes,1402685.0,8.669821093117841
"Peas, dry",1997,production_quantity,12.152882,megatonnes,6490503.0,1.872409888725111
Taro (cocoyam),2008,production_quantity,12.148859,megatonnes,1566219.0,7.75680731749519
"Beans, dry",1964,production_quantity,12.139318,megatonnes,24767407.0,0.49013277813054873
Triticale,2007,production_quantity,12.123316,megatonnes,3723629.0,3.2557797782754405
Yams,1985,production_quantity,12.115068,megatonnes,1778032.0,6.813751383552152
Cucumbers and gherkins,1978,production_quantity,12.106304,megatonnes,1037155.0,11.672608240812608
